Text,Audio_File
"the same, however, the accused brought nothing on record. Thus, adverse inference needs to be drawn against the accused firm and further the defence raised",audio_13_241.mp3
"by the accused regarding due payment already been made to the complainant stands rejected. 44. The present matter, as per the memo of parties has",audio_13_242.mp3
been filed against m/s alkarma through its partner sandeep chaudhary. In the complaint there exists a separate averment that accused sandeep chaudhary is partner of,audio_13_243.mp3
"m/s alkarma and was/is looking after day-to-day affairs and is the authorized signatory of the Co. . Further, accused sandeep chaudhary signed on the cheque in",audio_13_244.mp3
question as the authorized signatory of alkarma. Notice under S.  251 crpc was also framed against accused sandeep chaudhary as partner of accused alkarma. It,audio_13_245.mp3
is also not the Cas.  of the accused sandeep chaudhary that he is not the partner or authorized signatory of accused alkarma. In fact the,audio_13_246.mp3
"entire defence of accused sandeep chaudhary was raised on the premise that accused sandeep chaudhary is the partner of accused alkarma. Hence, in the present",audio_13_247.mp3
"matter the accused sandeep chaudhary was separately arraigned as an accused along with m/s alkarma. Thus, accused sandeep chaudhary is also vicariously liable in terms",audio_13_248.mp3
"of S.  141 ni act being the partner of accused firm. 45. Thus, in view of the oral and documentary evidence brought on record by",audio_13_249.mp3
"the complainant, statement of the accused under S.  313 cr.p.c, the accused has failed to create a dent/doubt in the Cas.  of the complainant and",audio_13_250.mp3
"it is clear that the accused had committed an offence under S.  138 of the NI Act . Further, the complainant has also been able",audio_13_251.mp3
"to establish his Cas. . 46. On the basis of the above said analysis and conclusions arrived, the accused viz.  i) m/s alkarma and ii) sh",audio_13_252.mp3
sandeep chaudhary s/o shri subhash chaudhary is convicted for the commission of the offence punishable under S.  138 of the act. This judgment contains 23,audio_13_253.mp3
pages. Every page of this judgment has been signed by me. Harshal negi announced in the open court negi date:rishi pal kharmania vs.  . M/s,audio_13_254.mp3
"alkarma page 1 of 23 on 14 july, 2023",audio_13_255.mp3
"On this day of 14th july, 2023 16:41:16 +0530 (harshal negi) mm(ni act)-05/south-west district dwarka courts/new delhirishi pal kharmania vs.  . M/s alkarma page 1",audio_13_256.mp3
"of 23 on 14 july, 2023",audio_13_257.mp3
"Sri.devaraj vs.  about 54 years on 7 december, 2021 1 Crl.  a.no.18/2021 kabc010004632021 presented on : 06-01-2021 registered on : 07-01-2021 decided on : 07-12-2021",audio_14_1.mp3
"duration : 01-11-00 in the court of the lix addl.city Civ.  & sessions judge (cch-60) at bengaluru) dated this 7 th day of december, 2021",audio_14_2.mp3
"-: p r e s e n t :- sri. Rajeshwara, b.a., l.l.m., lxiv addl.city Civ.  & sessions judge, cch-65, c/c lix addl.city Civ.  &",audio_14_3.mp3
"sessions judge, cch-60 bengaluru city. Crl.  appeal no .18/2021 appellant/ sri.devaraj, h.S.  s/o siddegowda, aged accused about 54 years, r/at no.3, 103/30, sampanna nilaya, vishnumurthy",audio_14_4.mp3
"temple road, durgamba badavane, kulayi, mangalore 575 011, south canara district. & also at; sri.devaraju, h.s., driver, ksrtc, 3rd depot, kunthikana, mangalore division, south canara",audio_14_5.mp3
"district m/s divya drishti creations. (rept. By sri.p.karunakar, Adv. ) respondent/ smt.asha, d/o i.b.ponnappa, aged about 45 complainant : years, r/at no.164/k, 14th cross, 19th main",audio_14_6.mp3
"road, rajajinagara 1st stage, bangalore-40 (rept. By smt.r.s.premalatha, Adv. ) j u dg m e n t appellant has filed this appeal u/s.374(3) of code of",audio_14_7.mp3
"Crl.  procedure , being aggrieved by the judgment of conviction and order of sentence passed in c.c.no.19241/2017 dated 09.03.2020 on the file of xix addl.",audio_14_8.mp3
A.c.m.m. Bangalore. 2. Parties to this appeal shall be referred as per their ranking before the trial court for the purpose of convenience and for,audio_14_9.mp3
"better appreciation of their contentions. 3. In the memorandum of appeal, appellant has submitted that, trial court has not properly appreciated the evidence available on",audio_14_10.mp3
"record. According to the complainant the loan was advanced in the year 2014, but no date was mentioned in the complaint and the complainant forcibly",audio_14_11.mp3
took the disputed cheque after lapse of three years four months on 23.05.2017 from the W/O  the accusedsri.devaraj vs.  about 54 years on 7,audio_14_12.mp3
"december, 2021",audio_14_13.mp3
"Complainant has falsely contended that she has pledged the gold ornaments in the year 2014, but she pledged her gold in a Pvt.  Co.  in",audio_14_14.mp3
the month of june 2015 and august 2015 as per ex.p9 to p33. The complainant has no financial capacity to advance the loan to the,audio_14_15.mp3
accused. The trial court has grossly erred in convicting the accused only on the ground that the accused has admitted the cheques-in-question are belonged to,audio_14_16.mp3
him and his signatures are available on the cheques. The trial court has not appreciated the material evidence available on record and also admissions made,audio_14_17.mp3
by the complainant in her evidence. The cheque is not issued for any legally recoverable debt. Impugned judgment of conviction and order of sentence is,audio_14_18.mp3
"perverse. For the aforesaid reasons, appellant has prayed to interfere into the impugned judgment and order and set aside the same. 4. Along with memorandum",audio_14_19.mp3
"of appeal, appellant has produced certified copy of the order and judgment dated 09.03.2020. 5. Respondent appeared through counsel. Heard arguments. Adv.  for respondent submitted",audio_14_20.mp3
"written argument. Perused the smae. T.c.r were called for reference in this appeal. Now, following are points arising for determination : 1. Whether in the",audio_14_21.mp3
"light of evidence and material brought before the court, trial court is justified in convicting accused/ appellant for the offence punishable under S.  138 of",audio_14_22.mp3
negotiable instrument act (n.i.act) and sentencing accused for the said offence ? 2. Whether interference of this court is necessitated ? 3. What order ?,audio_14_23.mp3
6. It is answered for the aforesaid points as under :- point no.1: in the affirmative. Point no.2: in the negative point no.3: as per,audio_14_24.mp3
"final order below, for the following:- r e a s on s 7. Point nos. 1 and 2 :- these points are taken together to",audio_14_25.mp3
"avoid repeated discussions. 8. Accused is known to the complainant through her sister smt.anitha. For financial needs, accused demand rs.3,50,000/- (Rs.  three lakhs and fifty",audio_14_26.mp3
"thousand) hand loan from the complainant. Complainant paid hand loan of rs.3,50,000/- ( three lakhs and fifty thousand) to the accused. Since the complainant's sister",audio_14_27.mp3
"smt.anitha fell ill, complainant requested the accused to return the loan amount to bear the medical expenses of her sister. For repayment of the said",audio_14_28.mp3
"amount, accused issued cheque no.049255 dated 04.05.2017 for rs.3,50,000/- drawn on vijaya bank, mangaluru bijay branch, mangaluru. Complainant presented the said cheque which came to",audio_14_29.mp3
